Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,ProbDef
8,2,36,52,2,1,1,60,90.60010059453681,5000,0,625,725,0.2697536335554925
4,2,60,31,2,1,1,60,93.82920622910342,3000,0,1300,1409,0.29582866882926684
13,2,60,50,2,1,1,45,95.82739587072354,3000,0,800,1268,0.08053289288686387
4,5,60,32,1,1,1,35,90.53871083765523,0,0,700,2061,0.02883148230581802
5,5,48,28,2,1,1,45,95.42283270542778,0,0,1100,1537,0.23966438970329934
0,2,60,22,1,1,2,45,90.53778227680918,4000,0,1550,1657,0.5170301028295542
7,2,36,31,2,1,1,45,92.99045375780092,9000,1600,700,1400,0.07608860401372677
7,1,24,32,1,1,3,67,89.21453561436088,0,0,2000,3400,0.09160566134956163
6,2,60,50,2,1,1,60,92.47876111055449,6000,0,1650,1800,0.1407466500184822
0,3,36,60,2,1,1,60,91.28625900387274,3000,0,1000,2050,0.12282650786161488
11,2,36,55,5,1,1,35,95.81965920398125,2000,0,500,1135,0.047610686841657895
3,2,60,33,2,1,1,60,93.34766539830206,3436,2686,800,880,0.3364710266440099
2,2,60,38,2,1,1,60,93.53098179642191,3500,500,1100,1263,0.4184607410173317
16,2,36,43,2,1,1,90,94.38227834647107,11000,0,600,2467,0.0013300173887713926
7,2,60,44,2,1,3,90,91.34088807736038,10000,0,1350,1527,0.22953384323888315
2,1,60,30,2,2,1,52,92.06763120886289,0,0,950,1175,0.6710304399751806
14,2,36,50,2,1,1,45,92.78166624453429,2500,0,600,1180,0.08468989628022082
2,1,60,39,2,2,1,89,96.85800881293709,0,0,1500,1967,0.6262514938885728
13,2,60,27,2,1,1,60,95.0367598830192,3000,1485,800,1200,0.12424323095807738
15,1,60,39,2,1,1,90,92.08782514548155,0,0,1450,1450,0.2630850859697331
8,1,36,30,2,1,1,71,93.02978274727161,8000,0,1000,1175,0.3179696899581235
0,1,60,33,2,1,3,85,94.7364571328968,0,0,1150,1760,0.4897872715013028
4,1,60,34,2,1,2,84,94.54691576544121,0,0,800,1293,0.33276466085972833
17,2,48,34,2,1,1,60,88.2247717296159,3500,0,1250,1650,0.09181307002797216
0,5,60,25,1,2,1,35,90.91833954764338,8000,0,1250,1742,0.4527174294797774
20,2,12,47,2,1,3,90,92.50997095955566,15000,1000,800,2335,0.002363373137400173
6,6,12,60,2,1,3,90,93.6539777607556,28000,0,1350,1612,0.0028222690000625217
4,3,48,30,2,1,1,105,93.28107909830184,2500,750,1200,1410,0.5708536378514891
5,2,48,39,2,2,3,45,90.93994242020528,30000,0,1550,2294,0.2743196352123281
12,6,36,41,1,1,1,35,89.90853342620835,0,0,500,1600,0.030415575265222462
5,2,60,31,4,2,1,35,95.83731100253488,5000,0,400,824,0.33561841494302924
40,2,24,60,2,1,3,45,92.9755351914368,7500,0,325,1365,0.0038477166847655673
0,2,36,21,1,1,1,45,91.89956851681389,4000,0,1500,1600,0.4566120457567406
20,2,48,51,2,2,1,45,97.36706613088313,5000,1000,1100,1376,0.08522272025204068
6,1,48,34,2,1,1,87,94.30051762828143,0,0,1150,1400,0.4055750962448258
2,1,60,26,2,1,2,85,87.67663347242808,6000,0,1070,1172,0.5264110104422934
2,2,48,30,2,1,1,75,90.7852214403216,4000,0,1500,2065,0.2929451186413591
1,5,60,24,1,1,1,35,89.10299823243344,0,0,1750,1750,0.6579460470529278
14,2,60,49,2,1,3,60,95.5017803684971,36000,0,1300,1648,0.05071479162120411
1,1,60,55,2,2,1,91,90.41877296532769,0,0,2500,2860,0.8159575201377368
21,3,60,36,2,1,1,45,90.95377090283597,3500,0,2000,2220,0.10326880283187193
1,6,48,32,2,1,1,60,89.78603512320765,0,0,2000,2580,0.5863641635616712
40,2,24,63,2,1,1,45,92.15062049492951,55000,0,1000,1751,0.00023728243166746142
4,3,60,27,2,1,1,45,88.1819598469647,2500,300,780,861,0.3871061579592435
2,5,36,22,1,1,1,35,91.52961550623405,0,0,800,1762,0.2174568772199622
6,2,60,38,2,1,1,90,93.57065702173605,3000,0,1800,2218,0.3539887251259258
1,2,12,27,2,1,1,45,92.07397891393164,6000,5700,600,1628,0.34149580937597984
6,1,60,31,2,2,1,86,97.0731027800496,0,0,1150,1736,0.4754715778692118
20,2,36,48,2,1,1,75,91.04271861403913,8000,0,1000,1831,0.009087721206803005
3,1,48,33,2,1,3,89,90.95719517697292,0,0,900,1041,0.23287505224811145
0,2,18,20,1,1,2,35,91.59113218749495,4000,0,700,960,0.3522457175375646
2,5,48,20,1,1,1,35,90.80289678419689,0,0,900,1022,0.3120154484804532
4,6,48,41,2,2,3,45,90.72914905043245,0,0,1000,1250,0.4905593164848277
3,1,48,36,2,1,1,71,91.51445345112273,0,0,350,1526,0.08708733860235927
4,2,36,27,2,1,1,60,88.76849564164874,12000,0,1000,1888,0.16777463825997646
8,2,60,36,2,1,1,75,94.42041891948624,8500,800,1600,1852,0.1667608976946788
1,5,36,29,1,1,1,35,89.67341160674144,0,0,700,1018,0.3662936619289436
1,1,60,23,2,1,1,54,92.07077690966433,0,0,1000,1300,0.4445361669683113
2,6,36,29,1,1,1,35,90.3954864046187,0,0,300,850,0.17915686576714307
7,2,60,39,2,1,1,90,94.26609976960631,6000,0,1300,1534,0.2536300883221439
18,2,60,38,2,1,1,75,90.16147684816742,6000,0,1000,2018,0.02543561833030888
15,2,36,47,2,1,1,75,94.71331444382497,13000,1400,1400,1568,0.08996401324084424
9,2,36,43,2,1,3,90,93.42285640451858,24000,0,2500,2700,0.4957111592120982
30,2,24,58,2,1,3,60,92.17123637844155,11000,0,983,1200,0.02130185374854499
15,5,18,30,2,1,1,45,91.42759222373648,8000,1500,500,2071,0.005167985769448291
1,5,36,24,1,1,1,35,90.49791051884186,0,0,1000,1602,0.3698485417542156
7,1,60,25,2,1,1,51,89.8413758463726,0,0,1100,1297,0.4167281231695861
12,1,36,51,2,1,1,74,92.57178132251781,0,0,600,690,0.17405944930781966
12,1,48,47,2,1,3,75,90.8060902579356,0,0,2000,2196,0.2132441587804237
14,2,60,53,2,1,3,45,92.89481690341545,3500,0,1800,1979,0.3708149174849113
2,5,48,32,2,1,1,60,92.78750397911516,2000,0,1450,1698,0.3451936274054546
2,1,36,35,1,1,1,47,91.70473513725238,0,0,900,1200,0.3731701443794296
13,5,48,31,2,1,1,75,91.84485559213316,0,0,1000,1575,0.1529114645992126
3,2,60,38,2,1,3,60,92.59777972933739,18000,0,1500,2360,0.1882185105394157
15,2,60,44,2,1,1,75,93.22018926500648,10000,7000,1000,1026,0.08728626919174469
8,3,60,47,2,1,3,75,94.82243813486306,2500,0,1600,1661,0.34149854712046945
14,2,36,33,2,1,1,60,93.47004288390066,7000,0,800,1115,0.15011637825415625
7,5,30,29,1,1,1,35,92.82847173633148,3500,0,500,1634,0.016825905340501383
0,2,60,29,2,1,2,75,90.14189759348208,4500,0,1150,1683,0.4580107441001182
14,2,60,30,2,1,1,45,92.20735829709261,6500,3000,760,895,0.12674049378520985
6,2,36,28,2,1,1,45,93.79340188994084,5000,0,800,1054,0.30499237870593043
5,2,48,55,2,1,3,90,91.64954490933057,30000,0,850,1344,0.1583229068580916
29,2,60,52,2,1,1,60,94.55022700553869,2200,0,1250,1301,0.024276607812423016
2,1,36,24,2,1,1,71,91.85269102819771,0,0,700,1338,0.3155862446430859
32,1,36,52,2,1,1,63,90.68565980015333,0,0,1100,1489,0.022941690336756342
12,2,60,34,2,1,1,75,95.1622385160954,10000,3900,1000,1568,0.07818725708973721
2,2,60,27,1,1,1,60,89.60379198660121,3000,0,700,1130,0.3183160621268902
5,5,48,53,2,1,1,60,90.75612487968021,0,0,650,869,0.2727165320275289
1,3,48,41,2,1,2,75,91.02939721378621,4000,30,1100,1409,0.48255431766807794
3,2,60,32,2,1,1,90,91.19704665228153,14000,10500,1650,2200,0.2648919100997165
9,5,60,32,2,1,3,75,92.40941362485047,2000,0,1200,1541,0.2019898237805514
4,2,60,22,1,1,4,35,91.46100836573764,4000,0,750,997,0.2880742260192672
25,2,36,55,2,1,3,60,93.11226162133345,50000,0,1400,1705,0.017095704705845018
1,3,24,55,2,1,1,60,91.16580863289802,15000,0,1600,4200,0.012889378499675952
1,1,60,56,2,1,2,88,93.11589494231367,0,0,750,784,0.38919573065850455
11,1,48,31,2,1,1,67,92.39562880821624,6200,0,1000,1541,0.20005290664257366
0,2,36,35,2,2,1,75,92.80946100042836,4000,0,900,975,0.7158533748536821
4,2,36,45,2,2,1,60,91.57112420899752,2500,0,450,575,0.4998386243985244
1,5,60,22,1,1,1,35,93.69541661621979,0,0,1350,1520,0.5512357504522482
1,2,60,25,2,1,1,45,94.3170650765235,15000,0,550,2055,0.0183743464513101
9,5,60,35,2,1,1,60,91.9283788610656,0,0,1000,1656,0.10511572985639757
12,2,36,56,2,1,1,75,91.78135825528489,5500,1950,275,300,0.07227467696465767
4,2,60,38,2,1,1,75,91.07189799111013,4500,0,1450,1657,0.3427586746639937
2,3,36,34,2,2,1,105,91.37224310683801,1200,0,400,425,0.6074206764088925
0,3,48,46,2,1,2,75,91.4468571744246,8500,0,1575,1702,0.5398374934438085
12,2,48,31,5,1,1,35,94.07523766533629,4000,0,660,933,0.13835221360710945
27,2,36,46,2,2,1,60,90.19850443682766,15000,8000,690,1242,0.024633832922602933
1,5,60,41,2,2,1,75,93.4408165808773,0,0,1450,2009,0.28489619106763364
2,1,36,29,2,1,1,88,94.61419079719815,0,0,500,600,0.4322010729921109
2,2,36,50,2,2,1,45,94.68344958070686,4000,0,950,950,0.4889202646428626
2,1,48,37,4,1,1,50,92.5405800715018,0,0,700,1805,0.10582453792199943
3,3,60,32,2,2,1,60,89.06744803933522,4500,2000,1600,1759,0.5522560199429215
1,1,48,46,2,1,1,95,88.38544691849624,0,0,1420,1595,0.4323058886130943
3,2,48,28,2,1,2,75,92.95770168644458,4000,50,1250,1484,0.6054020903044741
3,2,60,58,2,1,1,75,92.15186087686156,5000,0,1100,2035,0.08718407753005537
19,2,36,37,2,1,1,75,88.31582543325433,2500,0,950,1339,0.07435706151451868
1,3,60,24,2,1,1,45,89.11174485695025,14500,0,1400,1675,0.30167173642839384
25,2,24,54,2,1,3,75,93.36306860084056,15000,0,1500,2070,0.03401195630037269
8,1,60,34,2,1,2,81,93.72703973956907,0,0,600,1400,0.17430024732548285
30,2,36,56,2,1,1,60,93.173476206251,2000,0,400,450,0.02163194952716752
15,2,60,33,2,1,1,90,90.19934597348097,3000,200,960,960,0.1655865827779264
18,2,18,50,2,1,1,60,91.1346470169976,3000,0,280,434,0.11734824288449702
4,1,12,21,1,1,1,52,94.52649624990248,0,0,400,700,0.4548535834282864
13,2,36,61,2,1,3,60,95.40104781219262,2500,0,600,980,0.12039219536197347
13,1,60,53,4,1,1,57,90.5873417932558,4600,0,1000,2300,0.013199782066572695
4,1,60,21,1,1,1,47,92.92661139639876,8000,0,2100,2100,0.6044340105099315
1,1,60,24,2,1,1,77,92.47380204028973,0,0,1500,1736,0.4915958543203216
25,2,48,44,2,1,3,75,91.75077290743221,20000,0,700,1100,0.008654447411529166
10,6,12,31,2,1,4,90,90.9406870840971,0,0,225,375,0.4280809638175023
6,5,60,31,2,2,1,45,94.13406631464284,0,0,500,1418,0.14944515729686453
0,1,36,42,1,1,2,49,94.55254404304158,0,0,800,1165,0.3536959267067938
20,3,36,46,2,1,1,60,91.80124396647372,2000,0,910,1128,0.07379912998924484
0,5,36,23,1,2,2,35,93.86450981500406,0,0,1000,1200,0.7701975010392628
4,2,60,64,2,1,4,45,91.42486707286251,8000,0,1000,1590,0.20284224183712526
0,2,48,45,2,1,1,90,93.28213248174067,5000,0,1350,1357,0.5056896157670256
12,2,60,40,2,1,1,75,94.46680042172366,6000,192,1330,1935,0.12559090727807726
2,2,36,42,2,1,2,75,92.41670843272016,3000,0,550,850,0.3746460820099079
2,2,30,32,2,1,1,90,91.94951110185141,1500,0,500,650,0.5093250681188392
0,2,48,31,2,1,1,75,94.52963327922222,5000,0,1100,1487,0.2890770567459988
3,2,12,57,2,1,1,45,88.52932307132812,19000,1408,550,800,0.14430555194372374
2,5,36,36,2,1,3,90,90.89427546477414,0,0,500,715,0.5252743017412325
4,5,60,26,1,1,3,35,91.89151640195641,0,0,600,710,0.35659117613893204
5,2,48,32,2,1,3,75,94.5531110039344,9500,0,1195,1244,0.48437877209072605
20,1,60,38,2,1,1,75,91.39381807995828,0,0,1150,1450,0.08681683864736903
12,5,48,38,4,1,1,35,90.26538426944279,0,0,1300,2094,0.07950271520612462
6,2,60,29,2,1,1,60,90.52537719807815,15000,4500,1200,1256,0.17710446967276594
5,5,24,27,1,1,3,35,90.15523253837684,10000,0,325,425,0.2248980890177066
1,5,60,30,1,1,1,35,92.79582084107906,0,0,930,955,0.3350466887886704
1,2,48,33,2,1,3,60,92.67995418311979,3000,0,1800,2196,0.4753081707301605
0,4,48,37,2,1,1,60,93.71353349764556,18000,0,900,975,0.3108593695164276
7,1,60,60,2,1,1,68,93.69362079927362,4000,0,800,1054,0.19881333940835366
8,1,48,26,2,1,3,82,92.1808475987107,0,0,1400,1635,0.34596601465389704
1,2,48,42,4,1,3,75,93.95799907644394,3500,0,1300,1700,0.19414809634655106
20,1,60,45,2,2,3,93,88.26247536055054,1500,0,1500,1645,0.3283749182032377
18,2,60,35,2,1,1,75,94.14466690147138,7000,3200,1000,1455,0.054411806516641716
4,5,60,28,5,1,1,35,98.04923187061915,0,0,1500,1797,0.2686462704594284
14,2,60,29,2,1,1,60,94.45958514874718,8000,2500,1100,2050,0.029434066730344013
0,1,60,25,2,1,1,53,90.78983824962162,0,0,870,920,0.5471273778371963
30,2,36,52,2,1,3,45,94.17581835639247,3000,0,600,1011,0.051212975661508606
0,1,36,36,2,1,2,82,92.1357317469495,3500,0,500,1350,0.3039043102429205
1,5,60,23,2,1,2,45,93.79863662510041,0,0,1140,1461,0.4432556934519509
10,2,36,40,2,1,3,90,92.21360955052138,9000,0,450,550,0.398259520074484
2,2,24,20,1,1,1,45,92.5777507075707,5000,0,700,1299,0.17811710957392954
1,5,48,23,1,1,1,35,93.31443007636294,0,0,400,1195,0.15498248531252645
1,1,60,35,2,1,2,83,91.87633218853404,10000,0,1000,1350,0.4028449345906181
19,4,36,43,2,1,1,75,91.97356288599093,2000,300,700,1553,0.039863691508113065
0,2,24,33,4,1,1,35,91.29998908918849,3000,0,600,1589,0.1295982926006831
5,6,60,42,2,1,1,75,91.81055836422877,0,0,1000,1067,0.3148157038431577
2,2,48,43,2,1,2,60,91.44500401343586,4000,1300,700,975,0.3542671495053491
0,1,18,24,1,1,2,39,92.48149106487251,0,0,300,460,0.6172558633508419
12,2,60,34,2,2,1,75,92.96657600807069,5000,1500,1600,1682,0.4653066668818929
1,2,60,46,2,1,1,75,91.09794007211386,2000,0,750,1302,0.29767762080682264
14,2,60,45,2,2,1,60,90.44582441918199,4000,0,1050,1383,0.16457670086435527
2,5,48,25,2,1,3,60,93.99874296114906,0,0,1000,1300,0.3766911590840997
1,6,30,20,1,1,1,35,91.26807085694084,0,0,450,500,0.3870534455213685
3,2,60,30,2,1,1,45,92.91376072417339,10000,2969,1650,1750,0.3282915008346863
1,1,60,35,3,1,1,45,92.5405650165531,0,0,1250,1400,0.5124558964365473
22,5,36,38,2,1,1,75,93.87294672848165,2000,0,780,1785,0.025628255530708157
30,2,48,59,2,1,1,45,92.95291486956742,4000,0,660,933,0.013161346904483992
1,5,48,40,2,1,1,75,95.32138793119921,0,0,1320,1600,0.4321350108829761
5,1,48,34,5,1,3,57,96.93546879403318,9000,0,950,1290,0.3416610271637497
17,2,60,57,2,1,1,60,91.83663425874904,4000,0,870,979,0.08603722918240041
3,1,36,23,2,1,2,53,93.8618036226377,0,0,600,650,0.5601505462823904
1,1,48,34,1,1,1,45,90.7307854810494,6000,800,900,980,0.4174031557246499
35,2,60,52,2,1,3,45,92.74473752026498,14000,0,2900,4600,0.014337023330235463
1,5,48,22,1,1,1,35,90.63198461726104,0,0,1575,2082,0.23586888881623105
12,2,60,27,2,1,1,60,93.75823642686836,2500,270,1400,1461,0.2325799280267899
2,2,60,27,2,1,1,45,93.69549969323253,5000,400,1000,1140,0.33326394838375106
7,6,60,26,2,2,1,45,94.31736000860633,0,0,1400,1531,0.34038494273522296
17,2,60,46,2,2,1,75,94.72985097526609,3000,0,900,1286,0.21016019615502565
1,6,60,23,1,1,2,35,91.30415856482598,0,0,1050,1190,0.4552764117431268
3,2,60,60,2,2,4,45,92.01838248299059,10000,0,1000,1683,0.3954153569341512
7,5,60,27,2,1,3,45,91.84640074421733,0,0,1500,1800,0.4637346400417613
13,1,60,36,2,1,1,84,88.27163656459531,0,0,1200,1271,0.3210491109567162
15,5,24,46,2,1,1,60,90.8561099192073,0,0,1000,1923,0.05046633979348951
0,2,12,65,2,1,4,60,95.1445085568828,3500,0,200,431,0.3923742642855804
0,1,24,30,2,1,2,83,94.06394194751215,0,0,500,650,0.6431058927581497
5,1,60,37,2,1,1,93,91.00778258001948,0,0,1800,2450,0.2988339859906778
10,2,36,56,2,2,3,90,91.07338349273546,26000,0,975,1576,0.04150878395431661
7,2,36,24,2,1,1,60,89.55022853189821,3500,0,1100,1460,0.3297322751273196
0,1,60,28,2,1,1,53,94.37308067974189,0,0,1100,1168,0.5943691719216225
10,2,24,50,2,1,3,60,94.90132377515243,4000,0,700,1461,0.1528983399893933
2,1,48,31,1,1,1,43,93.20858872684192,0,0,800,900,0.4624561658390871
12,2,48,51,2,1,1,60,88.60471467109889,10000,0,1600,1661,0.30619436903753205
2,1,60,30,2,1,1,92,90.95881243162967,0,0,1300,1525,0.4162424127129408
20,6,60,62,2,1,4,75,94.99331442215218,0,0,1300,1371,0.12514490661738406
0,2,60,38,2,2,2,75,93.0012110172472,3500,0,1500,1702,0.7533313589903393
12,2,60,50,2,1,1,60,92.10374115984163,8000,0,1050,1657,0.07713355897425607
15,2,48,44,2,1,1,60,92.94353156204785,3500,200,800,1218,0.04575335097709573
0,1,60,41,2,2,1,95,92.35357812817105,7000,4000,1600,1601,0.9078848348198448
20,3,60,40,2,1,1,75,93.2862750747897,3000,0,1300,1435,0.15073019448947844
5,2,60,37,2,2,3,75,96.0597477671228,12000,0,900,1014,0.5791923032806965
18,6,48,50,2,1,3,75,91.71700168929146,5000,0,1700,2437,0.15121380654756433
6,5,60,24,4,1,1,45,91.41492238337614,3000,0,1600,1700,0.2388540805497444
5,2,36,46,2,1,3,60,93.39334696107731,4000,0,1100,1897,0.2627782884519593
11,1,24,26,1,1,1,59,92.01405360554978,2500,0,350,1158,0.07425531384068786
1,1,48,27,1,1,1,45,90.82235313297168,0,0,850,1000,0.4534578554547321
22,2,24,46,2,1,1,60,93.49072013819197,10500,0,900,1635,0.03975885368490521
2,3,48,34,2,1,1,90,92.99817879602975,6000,0,1280,1879,0.23117881956163586
6,2,36,42,2,1,1,105,94.49884586198641,48000,0,1635,1635,0.14551341146341126
0,2,36,21,1,2,2,35,95.15099416423719,2000,0,700,900,0.6609826928703361
15,6,48,60,2,1,1,60,94.20723966600093,0,0,450,1188,0.019839810004725632
14,1,60,46,2,1,3,67,93.1422012563687,0,0,1500,2250,0.2280859280328432
6,6,24,23,1,2,1,35,91.26438826768627,0,0,250,250,0.38734518844549787
5,1,48,29,2,1,1,78,91.54222178208865,4000,0,700,960,0.1945472150342093
2,5,48,28,4,1,3,35,91.40605914922014,0,0,1000,1100,0.4525407919812136
14,1,48,43,2,1,1,54,94.65647329663008,2000,0,500,800,0.11294513716846105
26,2,48,42,2,1,1,60,91.7712539839315,6500,0,1180,1442,0.06278482735601917
0,5,36,32,1,1,1,35,92.5256273261159,3000,0,1000,1345,0.3140508486099302
29,2,12,53,2,1,1,45,92.17941526973006,27000,0,500,1230,0.004690629619285278
4,1,48,28,1,1,1,45,93.56627976887913,0,0,750,954,0.3340103237972646
4,2,24,55,2,1,3,90,92.40942432259801,4500,0,800,1230,0.22439276361157548
8,2,60,40,2,2,1,75,92.57728015533415,4000,1700,2050,2050,0.7976425183121651
1,6,60,20,1,1,1,35,92.366999311626,0,0,850,1618,0.16969389620462813
20,2,60,44,2,2,3,75,93.71661983162875,3000,0,1500,1912,0.3904644186059234
5,2,60,39,2,2,3,90,95.02388863020582,6000,0,1250,1600,0.5181263428618366
15,2,36,55,2,1,3,75,87.38872898537669,14000,600,600,850,0.1353179940571191
7,2,60,33,2,1,3,75,93.76599234633134,4000,0,1400,2035,0.2494505329796051
10,2,60,41,2,1,1,75,92.97655259501344,2500,0,1150,1250,0.15988076176883992
21,6,60,45,3,1,1,45,89.62806528847231,0,0,650,1584,0.014439904932011596
2,1,18,38,2,1,2,90,94.09873069599712,0,0,300,400,0.44059218060479616
0,2,36,41,2,1,1,75,91.3645838402152,5500,0,1000,1670,0.34166704389134656
12,1,60,36,2,1,1,56,92.16739169252138,0,0,1200,1823,0.14318883773175045
11,2,48,34,2,2,1,90,92.60966892560222,4500,0,1650,2165,0.33277822487201103
2,2,60,53,2,1,4,60,93.67641109882015,5000,0,850,884,0.5539545311999694
22,2,12,45,2,1,1,60,93.02459570799283,3000,0,400,1531,0.023241433614613973
7,2,48,37,2,1,1,75,92.39037953743741,6000,0,1250,1650,0.2189798463792344
2,2,60,29,2,2,1,60,90.11168221399292,4000,0,1000,1248,0.6135447988331654
7,2,36,33,2,1,1,45,87.65277946935186,4000,0,500,1288,0.04687147366994265
14,1,36,43,2,2,1,96,90.025482979808,0,0,600,750,0.22272922961212327
7,2,18,40,2,2,1,75,97.85320411686176,4000,400,400,1717,0.09870645572628248
8,3,48,22,2,1,1,45,90.54672178573165,2500,1200,880,882,0.3129094801700882
21,1,36,42,4,2,1,53,93.65714451620427,0,0,850,950,0.19147369500685932
1,1,48,41,2,1,2,89,92.48139428494729,0,0,1070,1378,0.4711448214549912
1,2,12,28,2,1,2,45,94.17469029979046,18000,2500,400,2575,0.02366565222009407
14,2,60,35,2,1,1,75,93.51827521944189,5000,0,1350,1442,0.12105908472346555
2,6,36,26,2,1,1,35,92.7549469149109,4000,0,700,1300,0.13445360012250032
3,5,60,25,1,1,1,35,91.87366403154633,0,0,1000,1252,0.17402132973491566
14,2,60,54,2,1,1,60,92.18133886073309,5000,0,800,1517,0.05043501037834162
3,3,36,26,2,1,3,60,92.90382085278435,5000,90,900,1501,0.4133105081025537
10,1,48,26,1,1,1,52,96.10690322256133,2000,0,1000,1242,0.1668339065180579
2,5,60,34,1,2,2,35,89.24599675562146,0,0,1250,1293,0.6567818316148861
3,1,48,32,2,1,1,57,94.78310346902393,0,0,1200,1952,0.2707201271107125
10,1,36,40,2,1,1,115,92.09940592031394,0,0,375,375,0.3282190969501598
1,2,42,35,2,1,1,75,93.44318918838003,6000,0,1000,1900,0.29873334511580985
22,1,60,47,2,1,1,56,94.21166867283722,0,0,1000,1163,0.07833802175352879
11,2,60,26,2,1,1,45,97.38773247419498,4000,1800,1000,1206,0.24475844839526545
0,5,48,31,1,1,2,35,94.5453315001099,2500,0,1000,1560,0.3418371490177618
17,2,36,43,2,1,1,60,94.9348265131178,9000,0,1000,1204,0.0415178870579435
12,2,36,45,2,1,1,90,91.6057093412305,30000,0,750,1374,0.04584153603775488
10,1,48,33,2,1,1,100,95.06817558065788,0,0,950,1541,0.2264777087506783
10,1,36,31,2,1,1,61,92.77008991956778,5000,0,1000,1440,0.15295632854027802
1,6,48,28,2,2,1,60,91.1153094194414,0,0,1300,1608,0.6180801427820224
4,1,60,25,1,1,1,50,92.93582543096903,0,0,1500,2600,0.1469037576235861
1,5,30,22,1,1,1,35,95.7143632280663,4000,0,600,850,0.3438784948502364
11,2,60,33,3,1,1,45,90.19585421749971,8000,0,850,1105,0.14250823636112075
5,6,60,31,2,1,1,75,89.77847342338445,2000,0,1100,1388,0.2812098232922444
7,5,60,24,1,1,1,35,90.52528331541893,0,0,1618,1618,0.4447846264574613
0,2,18,39,2,1,1,75,93.8752886051244,3500,0,350,1236,0.29045924914284005
17,2,36,42,2,1,1,45,93.43490659234416,4000,0,700,1631,0.035095142861820736
1,2,60,49,2,1,2,60,92.15054014168537,4000,0,1870,2622,0.3673869817842095
20,2,60,49,2,1,1,60,92.81984292824622,4000,0,1100,1738,0.036773642280504414
22,3,60,36,2,1,1,75,93.47072789219877,3500,0,1300,1579,0.049260251760897295
4,5,36,22,1,1,1,35,95.2463340262219,1000,0,400,525,0.3220125861143235
0,2,36,65,2,1,4,45,91.32550607410363,5000,0,400,935,0.2785652117063017
7,2,24,39,2,1,1,75,92.46907834402919,10000,0,400,1100,0.034373987053865795
24,2,24,47,2,1,1,75,95.44272874732849,4000,0,435,935,0.031722244660069086
18,5,60,32,2,1,1,75,97.4496527892428,5000,0,1400,1640,0.09214122765015258
0,5,60,25,2,1,4,45,93.2028414936163,2000,0,900,1436,0.18593947423401333
20,2,60,41,2,1,1,75,89.09000066971207,8000,50,900,1700,0.015829993343934253
3,5,60,41,1,2,1,35,93.13805068307771,0,0,949,949,0.5309414368275159
0,2,60,23,2,1,1,45,92.46959221727649,4000,1000,1200,1476,0.4154426471984671
2,2,60,29,2,1,1,60,94.12226240827634,2000,0,1020,1648,0.24319916697419375
0,2,60,39,2,2,3,45,92.01086095433038,6000,0,1100,1131,0.7519106719191161
7,2,48,42,2,1,1,60,91.46661385347127,8000,720,1000,1350,0.17358402419894856
3,2,24,27,2,1,1,45,88.84675555366417,14000,0,500,2070,0.013946687226116231
10,2,48,34,2,1,3,75,89.42710414077673,19000,0,750,1590,0.033591590140420555
3,5,24,29,1,1,1,35,93.17021195767668,0,0,300,525,0.3078534692510405
30,2,48,60,2,1,3,60,89.88307907327042,16000,0,1200,1636,0.05200019990613875
3,2,18,24,2,1,2,45,91.04258197221635,3500,0,600,925,0.2663206665615355
10,1,48,28,2,1,1,56,91.69277444595343,0,0,1100,1684,0.20650167154080445
1,1,24,24,2,1,2,50,95.35160775140227,0,0,350,400,0.6392647023994854
4,5,60,23,1,1,1,35,93.52767941205867,10000,0,1000,1559,0.14521706672808998
7,2,12,51,2,1,3,75,94.89678897903822,5000,0,250,375,0.2952795328731441
6,5,36,29,2,1,1,105,91.23310527854613,14000,0,650,679,0.18025808733439252
14,2,60,41,2,1,1,75,87.97153168498626,4000,1100,1500,2730,0.03660461842531177
1,5,60,24,1,1,1,35,89.31239902462447,0,0,800,994,0.3086970822769156
25,2,48,51,2,1,1,75,91.64502782947505,3000,0,700,1172,0.02226025258949927
8,2,36,31,4,1,1,35,92.87303511706432,3000,0,1000,1364,0.2828220077950064
5,2,60,26,1,2,3,35,89.51054539831858,5500,3800,950,977,0.595341998317319
8,2,54,31,2,1,1,75,91.80020032156261,14000,7000,850,1050,0.08834586845520412
20,2,60,54,2,1,1,60,91.5370653920568,15000,0,900,1430,0.012000707490782369
2,1,36,23,1,1,1,43,94.73353240002136,0,0,900,1000,0.5610434771672921
18,3,36,45,2,1,1,45,91.5845646312733,20000,0,800,1600,0.008164200761957008
10,2,36,39,2,1,1,90,91.9633572779228,3000,0,500,1472,0.07021571901052084
2,5,36,39,2,2,1,60,93.43527478684705,0,0,2000,2300,0.8353075079202243
20,5,48,37,1,1,1,35,92.98568985816276,0,0,1200,2472,0.019712222451868475
7,3,60,24,1,1,1,35,90.63247284815276,4000,2400,1400,1480,0.2413407233937072
3,2,60,39,2,1,3,75,89.12858118005435,90000,0,4000,6700,0.0003862491885140086
22,2,36,45,2,1,1,75,93.72461731423647,10000,0,500,1026,0.010162403665524077
10,1,60,38,2,2,1,110,94.7689487494098,0,0,1500,1531,0.5167533540477305
20,1,24,40,2,1,1,77,90.44150420793073,0,0,500,1532,0.02583447677689073
20,2,36,36,2,2,1,75,90.04281866439261,3500,0,1500,2000,0.2691664553038278
