Status,Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,ProbDef
0,0,2,60,29,2,1,2,75,70,4500,0,1150,1683,0.45801074410011816
0,14,2,60,30,2,1,1,45,120,6500,3000,760,895,0.12674049378520985
0,6,2,36,28,2,1,1,45,89,5000,0,800,1054,0.30499237870593043
0,5,2,48,55,2,1,3,90,41,30000,0,850,1344,0.1583229068580916
0,29,2,60,52,2,1,1,60,212,2200,0,1250,1301,0.024276607812423016
0,2,1,36,24,2,1,1,71,113,0,0,700,1338,0.3155862446430859
0,32,1,36,52,2,1,1,63,180,0,0,1100,1489,0.02294169033675634
0,12,2,60,34,2,1,1,75,172,10000,3900,1000,1568,0.07818725708973721
1,2,2,60,27,1,1,1,60,46,3000,0,700,1130,0.3183160621268902
0,5,5,48,53,2,1,1,60,50,0,0,650,869,0.27271653202752894
1,1,3,48,41,2,1,2,75,80,4000,30,1100,1409,0.482554317668078
1,3,2,60,32,2,1,1,90,254,14000,10500,1650,2200,0.2648919100997165
0,9,5,60,32,2,1,3,75,160,2000,0,1200,1541,0.2019898237805514
0,4,2,60,22,1,1,4,35,130,4000,0,750,997,0.2880742260192672
0,25,2,36,55,2,1,3,60,100,50000,0,1400,1705,0.017095704705845018
0,1,3,24,55,2,1,1,60,184,15000,0,1600,4200,0.012889378499675952
1,1,1,60,56,2,1,2,88,133,0,0,750,784,0.38919573065850455
0,11,1,48,31,2,1,1,67,66,6200,0,1000,1541,0.20005290664257366
1,0,2,36,35,2,2,1,75,120,4000,0,900,975,0.7158533748536821
0,4,2,36,45,2,2,1,60,98,2500,0,450,575,0.4998386243985244
1,1,5,60,22,1,1,1,35,45,0,0,1350,1520,0.5512357504522482
0,1,2,60,25,2,1,1,45,171,15000,0,550,2055,0.0183743464513101
0,9,5,60,35,2,1,1,60,118,0,0,1000,1656,0.10511572985639758
0,12,2,36,56,2,1,1,75,205,5500,1950,275,300,0.07227467696465766
0,4,2,60,38,2,1,1,75,145,4500,0,1450,1657,0.34275867466399373
1,2,3,36,34,2,2,1,105,135,1200,0,400,425,0.6074206764088925
1,0,3,48,46,2,1,2,75,125,8500,0,1575,1702,0.5398374934438085
0,12,2,48,31,5,1,1,35,117,4000,0,660,933,0.13835221360710945
0,27,2,36,46,2,2,1,60,260,15000,8000,690,1242,0.02463383292260293
0,1,5,60,41,2,2,1,75,251,0,0,1450,2009,0.28489619106763364
0,2,1,36,29,2,1,1,88,130,0,0,500,600,0.43220107299211086
1,2,2,36,50,2,2,1,45,185,4000,0,950,950,0.4889202646428626
0,2,1,48,37,4,1,1,50,148,0,0,700,1805,0.10582453792199943
1,3,3,60,32,2,2,1,60,200,4500,2000,1600,1759,0.5522560199429215
0,1,1,48,46,2,1,1,95,200,0,0,1420,1595,0.43230588861309427
0,3,2,48,28,2,1,2,75,61,4000,50,1250,1484,0.6054020903044741
0,3,2,60,58,2,1,1,75,150,5000,0,1100,2035,0.08718407753005537
0,19,2,36,37,2,1,1,75,170,2500,0,950,1339,0.07435706151451868
0,1,3,60,24,2,1,1,45,115,14500,0,1400,1675,0.30167173642839384
0,25,2,24,54,2,1,3,75,215,15000,0,1500,2070,0.03401195630037269
0,8,1,60,34,2,1,2,81,60,0,0,600,1400,0.17430024732548283
0,30,2,36,56,2,1,1,60,150,2000,0,400,450,0.021631949527167522
0,15,2,60,33,2,1,1,90,144,3000,200,960,960,0.1655865827779264
0,18,2,18,50,2,1,1,60,75,3000,0,280,434,0.11734824288449702
0,4,1,12,21,1,1,1,52,70,0,0,400,700,0.4548535834282864
0,13,2,36,61,2,1,3,60,120,2500,0,600,980,0.12039219536197347
0,13,1,60,53,4,1,1,57,222,4600,0,1000,2300,0.013199782066572697
0,4,1,60,21,1,1,1,47,120,8000,0,2100,2100,0.6044340105099315
0,1,1,60,24,2,1,1,77,165,0,0,1500,1736,0.49159585432032155
0,25,2,48,44,2,1,3,75,250,20000,0,700,1100,0.008654447411529166
1,10,6,12,31,2,1,4,90,65,0,0,225,375,0.4280809638175023
0,6,5,60,31,2,2,1,45,94,0,0,500,1418,0.14944515729686453
1,0,1,36,42,1,1,2,49,141,0,0,800,1165,0.3536959267067938
0,20,3,36,46,2,1,1,60,150,2000,0,910,1128,0.07379912998924484
1,0,5,36,23,1,2,2,35,66,0,0,1000,1200,0.7701975010392628
0,4,2,60,64,2,1,4,45,82,8000,0,1000,1590,0.20284224183712532
1,0,2,48,45,2,1,1,90,156,5000,0,1350,1357,0.5056896157670256
0,12,2,60,40,2,1,1,75,114,6000,192,1330,1935,0.12559090727807726
0,2,2,36,42,2,1,2,75,92,3000,0,550,850,0.3746460820099079
1,2,2,30,32,2,1,1,90,74,1500,0,500,650,0.5093250681188392
0,0,2,48,31,2,1,1,75,178,5000,0,1100,1487,0.2890770567459988
0,3,2,12,57,2,1,1,45,150,19000,1408,550,800,0.14430555194372374
1,2,5,36,36,2,1,3,90,59,0,0,500,715,0.5252743017412325
0,4,5,60,26,1,1,3,35,60,0,0,600,710,0.35659117613893204
0,5,2,48,32,2,1,3,75,110,9500,0,1195,1244,0.484378772090726
0,20,1,60,38,2,1,1,75,150,0,0,1150,1450,0.08681683864736903
0,12,5,48,38,4,1,1,35,154,0,0,1300,2094,0.07950271520612462
0,6,2,60,29,2,1,1,60,220,15000,4500,1200,1256,0.17710446967276597
0,5,5,24,27,1,1,3,35,115,10000,0,325,425,0.2248980890177066
0,1,5,60,30,1,1,1,35,113,0,0,930,955,0.3350466887886704
1,1,2,48,33,2,1,3,60,198,3000,0,1800,2196,0.4753081707301605
1,0,4,48,37,2,1,1,60,80,18000,0,900,975,0.3108593695164276
0,7,1,60,60,2,1,1,68,77,4000,0,800,1054,0.19881333940835372
0,8,1,48,26,2,1,3,82,219,0,0,1400,1635,0.34596601465389704
0,1,2,48,42,4,1,3,75,310,3500,0,1300,1700,0.19414809634655103
0,20,1,60,45,2,2,3,93,175,1500,0,1500,1645,0.3283749182032377
0,18,2,60,35,2,1,1,75,179,7000,3200,1000,1455,0.054411806516641716
0,4,5,60,28,5,1,1,35,185,0,0,1500,1797,0.2686462704594284
0,14,2,60,29,2,1,1,60,210,8000,2500,1100,2050,0.02943406673034401
0,0,1,60,25,2,1,1,53,77,0,0,870,920,0.5471273778371963
0,30,2,36,52,2,1,3,45,33,3000,0,600,1011,0.051212975661508606
1,0,1,36,36,2,1,2,82,70,3500,0,500,1350,0.30390431024292053
1,1,5,60,23,2,1,2,45,83,0,0,1140,1461,0.44325569345195087
1,10,2,36,40,2,1,3,90,17,9000,0,450,550,0.39825952007448395
0,2,2,24,20,1,1,1,45,176,5000,0,700,1299,0.17811710957392957
0,1,5,48,23,1,1,1,35,65,0,0,400,1195,0.15498248531252645
0,1,1,60,35,2,1,2,83,76,10000,0,1000,1350,0.4028449345906181
0,19,4,36,43,2,1,1,75,110,2000,300,700,1553,0.03986369150811306
0,0,2,24,33,4,1,1,35,170,3000,0,600,1589,0.1295982926006831
1,5,6,60,42,2,1,1,75,95,0,0,1000,1067,0.3148157038431577
1,2,2,48,43,2,1,2,60,95,4000,1300,700,975,0.3542671495053491
1,0,1,18,24,1,1,2,39,40,0,0,300,460,0.6172558633508419
0,12,2,60,34,2,2,1,75,165,5000,1500,1600,1682,0.46530666688189287
1,1,2,60,46,2,1,1,75,50,2000,0,750,1302,0.29767762080682264
0,14,2,60,45,2,2,1,60,164,4000,0,1050,1383,0.16457670086435527
0,2,5,48,25,2,1,3,60,150,0,0,1000,1300,0.3766911590840997
1,1,6,30,20,1,1,1,35,90,0,0,450,500,0.38705344552136844
0,3,2,60,30,2,1,1,45,200,10000,2969,1650,1750,0.3282915008346863
0,1,1,60,35,3,1,1,45,100,0,0,1250,1400,0.5124558964365473
0,22,5,36,38,2,1,1,75,110,2000,0,780,1785,0.025628255530708154
0,30,2,48,59,2,1,1,45,150,4000,0,660,933,0.013161346904483992
0,1,5,48,40,2,1,1,75,121,0,0,1320,1600,0.43213501088297623
0,5,1,48,34,5,1,3,57,120,9000,0,950,1290,0.3416610271637497
0,17,2,60,57,2,1,1,60,106,4000,0,870,979,0.08603722918240041
0,3,1,36,23,2,1,2,53,79,0,0,600,650,0.5601505462823904
0,1,1,48,34,1,1,1,45,98,6000,800,900,980,0.4174031557246499
0,35,2,60,52,2,1,3,45,90,14000,0,2900,4600,0.014337023330235465
0,1,5,48,22,1,1,1,35,210,0,0,1575,2082,0.23586888881623103
0,12,2,60,27,2,1,1,60,160,2500,270,1400,1461,0.23257992802678992
0,2,2,60,27,2,1,1,45,120,5000,400,1000,1140,0.33326394838375106
0,7,6,60,26,2,2,1,45,211,0,0,1400,1531,0.34038494273522296
1,17,2,60,46,2,2,1,75,80,3000,0,900,1286,0.21016019615502565
0,1,6,60,23,1,1,2,35,70,0,0,1050,1190,0.45527641174312683
0,3,2,60,60,2,2,4,45,67,10000,0,1000,1683,0.39541535693415114
0,7,5,60,27,2,1,3,45,71,0,0,1500,1800,0.4637346400417613
0,13,1,60,36,2,1,1,84,92,0,0,1200,1271,0.3210491109567162
0,15,5,24,46,2,1,1,60,158,0,0,1000,1923,0.05046633979348951
0,0,2,12,65,2,1,4,60,115,3500,0,200,431,0.39237426428558037
1,0,1,24,30,2,1,2,83,80,0,0,500,650,0.6431058927581497
0,5,1,60,37,2,1,1,93,176,0,0,1800,2450,0.2988339859906778
0,10,2,36,56,2,2,3,90,321,26000,0,975,1576,0.04150878395431661
0,7,2,36,24,2,1,1,60,112,3500,0,1100,1460,0.3297322751273196
1,0,1,60,28,2,1,1,53,75,0,0,1100,1168,0.5943691719216225
0,10,2,24,50,2,1,3,60,100,4000,0,700,1461,0.1528983399893933
0,2,1,48,31,1,1,1,43,75,0,0,800,900,0.4624561658390871
0,12,2,48,51,2,1,1,60,80,10000,0,1600,1661,0.30619436903753205
0,2,1,60,30,2,1,1,92,170,0,0,1300,1525,0.4162424127129408
0,20,6,60,62,2,1,4,75,140,0,0,1300,1371,0.12514490661738403
1,0,2,60,38,2,2,2,75,120,3500,0,1500,1702,0.7533313589903393
0,12,2,60,50,2,1,1,60,100,8000,0,1050,1657,0.07713355897425607
0,15,2,48,44,2,1,1,60,200,3500,200,800,1218,0.04575335097709573
1,0,1,60,41,2,2,1,95,50,7000,4000,1600,1601,0.9078848348198448
1,20,3,60,40,2,1,1,75,83,3000,0,1300,1435,0.15073019448947844
0,5,2,60,37,2,2,3,75,75,12000,0,900,1014,0.5791923032806965
0,18,6,48,50,2,1,3,75,62,5000,0,1700,2437,0.15121380654756433
0,6,5,60,24,4,1,1,45,220,3000,0,1600,1700,0.2388540805497444
0,5,2,36,46,2,1,3,60,100,4000,0,1100,1897,0.2627782884519593
0,11,1,24,26,1,1,1,59,137,2500,0,350,1158,0.07425531384068786
0,1,1,48,27,1,1,1,45,97,0,0,850,1000,0.45345785545473205
0,22,2,24,46,2,1,1,60,100,10500,0,900,1635,0.03975885368490521
0,2,3,48,34,2,1,1,90,170,6000,0,1280,1879,0.23117881956163583
1,6,2,36,42,2,1,1,105,151,48000,0,1635,1635,0.14551341146341124
1,0,2,36,21,1,2,2,35,115,2000,0,700,900,0.660982692870336
0,15,6,48,60,2,1,1,60,153,0,0,450,1188,0.019839810004725632
0,14,1,60,46,2,1,3,67,67,0,0,1500,2250,0.22808592803284322
1,6,6,24,23,1,2,1,35,135,0,0,250,250,0.38734518844549787
0,5,1,48,29,2,1,1,78,177,4000,0,700,960,0.1945472150342093
1,2,5,48,28,4,1,3,35,140,0,0,1000,1100,0.4525407919812136
0,14,1,48,43,2,1,1,54,85,2000,0,500,800,0.11294513716846104
0,26,2,48,42,2,1,1,60,95,6500,0,1180,1442,0.06278482735601917
0,0,5,36,32,1,1,1,35,119,3000,0,1000,1345,0.3140508486099302
0,29,2,12,53,2,1,1,45,145,27000,0,500,1230,0.004690629619285278
0,4,1,48,28,1,1,1,45,100,0,0,750,954,0.3340103237972646
0,4,2,24,55,2,1,3,90,200,4500,0,800,1230,0.22439276361157548
1,8,2,60,40,2,2,1,75,96,4000,1700,2050,2050,0.7976425183121651
0,1,6,60,20,1,1,1,35,85,0,0,850,1618,0.16969389620462813
1,20,2,60,44,2,2,3,75,60,3000,0,1500,1912,0.3904644186059234
1,5,2,60,39,2,2,3,90,152,6000,0,1250,1600,0.5181263428618366
0,15,2,36,55,2,1,3,75,70,14000,600,600,850,0.1353179940571191
0,7,2,60,33,2,1,3,75,138,4000,0,1400,2035,0.2494505329796051
0,10,2,60,41,2,1,1,75,187,2500,0,1150,1250,0.15988076176883992
0,21,6,60,45,3,1,1,45,110,0,0,650,1584,0.014439904932011598
1,2,1,18,38,2,1,2,90,148,0,0,300,400,0.44059218060479616
0,0,2,36,41,2,1,1,75,89,5500,0,1000,1670,0.34166704389134656
0,12,1,60,36,2,1,1,56,106,0,0,1200,1823,0.14318883773175045
1,11,2,48,34,2,2,1,90,198,4500,0,1650,2165,0.33277822487201103
1,2,2,60,53,2,1,4,60,40,5000,0,850,884,0.5539545311999694
0,22,2,12,45,2,1,1,60,100,3000,0,400,1531,0.023241433614613973
0,7,2,48,37,2,1,1,75,145,6000,0,1250,1650,0.2189798463792344
1,2,2,60,29,2,2,1,60,80,4000,0,1000,1248,0.6135447988331654
0,7,2,36,33,2,1,1,45,208,4000,0,500,1288,0.04687147366994265
1,14,1,36,43,2,2,1,96,212,0,0,600,750,0.22272922961212327
0,7,2,18,40,2,2,1,75,169,4000,400,400,1717,0.09870645572628248
0,8,3,48,22,2,1,1,45,120,2500,1200,880,882,0.3129094801700882
0,21,1,36,42,4,2,1,53,180,0,0,850,950,0.19147369500685935
1,1,1,48,41,2,1,2,89,136,0,0,1070,1378,0.4711448214549912
0,1,2,12,28,2,1,2,45,130,18000,2500,400,2575,0.023665652220094067
0,14,2,60,35,2,1,1,75,205,5000,0,1350,1442,0.12105908472346556
0,2,6,36,26,2,1,1,35,148,4000,0,700,1300,0.13445360012250032
0,3,5,60,25,1,1,1,35,174,0,0,1000,1252,0.17402132973491563
0,14,2,60,54,2,1,1,60,90,5000,0,800,1517,0.050435010378341624
0,3,3,36,26,2,1,3,60,68,5000,90,900,1501,0.41331050810255365
0,10,1,48,26,1,1,1,52,169,2000,0,1000,1242,0.1668339065180579
1,2,5,60,34,1,2,2,35,103,0,0,1250,1293,0.6567818316148861
0,3,1,48,32,2,1,1,57,121,0,0,1200,1952,0.2707201271107125
1,10,1,36,40,2,1,1,115,100,0,0,375,375,0.3282190969501598
0,1,2,42,35,2,1,1,75,54,6000,0,1000,1900,0.29873334511580985
0,22,1,60,47,2,1,1,56,114,0,0,1000,1163,0.07833802175352879
0,11,2,60,26,2,1,1,45,81,4000,1800,1000,1206,0.24475844839526545
0,0,5,48,31,1,1,2,35,65,2500,0,1000,1560,0.3418371490177618
0,17,2,36,43,2,1,1,60,250,9000,0,1000,1204,0.0415178870579435
0,12,2,36,45,2,1,1,90,90,30000,0,750,1374,0.04584153603775488
0,10,1,48,33,2,1,1,100,103,0,0,950,1541,0.22647770875067832
0,10,1,36,31,2,1,1,61,164,5000,0,1000,1440,0.15295632854027802
1,1,6,48,28,2,2,1,60,129,0,0,1300,1608,0.6180801427820224
0,4,1,60,25,1,1,1,50,150,0,0,1500,2600,0.1469037576235861
0,1,5,30,22,1,1,1,35,80,4000,0,600,850,0.3438784948502364
0,11,2,60,33,3,1,1,45,90,8000,0,850,1105,0.14250823636112075
0,5,6,60,31,2,1,1,75,95,2000,0,1100,1388,0.28120982329224437
1,7,5,60,24,1,1,1,35,92,0,0,1618,1618,0.44478462645746125
0,0,2,18,39,2,1,1,75,47,3500,0,350,1236,0.29045924914284005
0,17,2,36,42,2,1,1,45,115,4000,0,700,1631,0.035095142861820736
0,1,2,60,49,2,1,2,60,115,4000,0,1870,2622,0.36738698178420953
0,20,2,60,49,2,1,1,60,130,4000,0,1100,1738,0.03677364228050441
0,22,3,60,36,2,1,1,75,190,3500,0,1300,1579,0.049260251760897295
1,4,5,36,22,1,1,1,35,58,1000,0,400,525,0.3220125861143235
0,0,2,36,65,2,1,4,45,75,5000,0,400,935,0.2785652117063017
0,7,2,24,39,2,1,1,75,260,10000,0,400,1100,0.034373987053865795
0,24,2,24,47,2,1,1,75,136,4000,0,435,935,0.03172224466006909
0,18,5,60,32,2,1,1,75,152,5000,0,1400,1640,0.09214122765015258
0,0,5,60,25,2,1,4,45,209,2000,0,900,1436,0.18593947423401333
0,20,2,60,41,2,1,1,75,186,8000,50,900,1700,0.015829993343934253
1,3,5,60,41,1,2,1,35,90,0,0,949,949,0.5309414368275159
1,0,2,60,23,2,1,1,45,120,4000,1000,1200,1476,0.41544264719846713
0,2,2,60,29,2,1,1,60,110,2000,0,1020,1648,0.24319916697419378
1,0,2,60,39,2,2,3,45,80,6000,0,1100,1131,0.7519106719191161
0,7,2,48,42,2,1,1,60,132,8000,720,1000,1350,0.17358402419894856
0,3,2,24,27,2,1,1,45,245,14000,0,500,2070,0.013946687226116231
0,10,2,48,34,2,1,3,75,200,19000,0,750,1590,0.033591590140420555
0,3,5,24,29,1,1,1,35,66,0,0,300,525,0.3078534692510405
0,30,2,48,60,2,1,3,60,6,16000,0,1200,1636,0.05200019990613875
0,3,2,18,24,2,1,2,45,185,3500,0,600,925,0.26632066656153547
0,10,1,48,28,2,1,1,56,108,0,0,1100,1684,0.20650167154080443
0,1,1,24,24,2,1,2,50,50,0,0,350,400,0.6392647023994854
0,4,5,60,23,1,1,1,35,80,10000,0,1000,1559,0.14521706672809
0,7,2,12,51,2,1,3,75,120,5000,0,250,375,0.2952795328731441
0,6,5,36,29,2,1,1,105,168,14000,0,650,679,0.18025808733439255
0,14,2,60,41,2,1,1,75,183,4000,1100,1500,2730,0.03660461842531177
0,1,5,60,24,1,1,1,35,90,0,0,800,994,0.3086970822769156
0,25,2,48,51,2,1,1,75,156,3000,0,700,1172,0.022260252589499267
0,8,2,36,31,4,1,1,35,102,3000,0,1000,1364,0.2828220077950064
1,5,2,60,26,1,2,3,35,142,5500,3800,950,977,0.595341998317319
0,8,2,54,31,2,1,1,75,280,14000,7000,850,1050,0.08834586845520412
0,20,2,60,54,2,1,1,60,195,15000,0,900,1430,0.012000707490782369
1,2,1,36,23,1,1,1,43,79,0,0,900,1000,0.5610434771672921
0,18,3,36,45,2,1,1,45,220,20000,0,800,1600,0.008164200761957008
0,10,2,36,39,2,1,1,90,122,3000,0,500,1472,0.07021571901052084
1,2,5,36,39,2,2,1,60,87,0,0,2000,2300,0.8353075079202243
0,20,5,48,37,1,1,1,35,114,0,0,1200,2472,0.019712222451868475
0,7,3,60,24,1,1,1,35,187,4000,2400,1400,1480,0.2413407233937072
1,3,2,60,39,2,1,3,75,491,90000,0,4000,6700,0.0003862491885140086
0,22,2,36,45,2,1,1,75,250,10000,0,500,1026,0.010162403665524075
0,10,1,60,38,2,2,1,110,204,0,0,1500,1531,0.5167533540477305
0,20,1,24,40,2,1,1,77,165,0,0,500,1532,0.025834476776890734
0,20,2,36,36,2,2,1,75,130,3500,0,1500,2000,0.2691664553038278
0,2,5,24,26,1,1,1,35,79,0,0,590,894,0.35676119337764745
0,7,2,60,34,4,1,1,35,96,8000,0,850,1213,0.16264764560990438
0,5,2,60,39,2,1,3,75,85,4000,0,1200,1463,0.4424432556040149
1,13,1,60,50,1,1,1,42,66,0,0,800,865,0.17819092858815325
0,17,6,60,46,2,1,1,75,155,0,0,2000,2086,0.19835142067383718
0,0,2,12,22,2,1,4,75,100,50000,8000,900,2327,0.11630755059764063
0,6,1,36,31,4,1,1,49,140,0,0,550,999,0.2073489886476034
0,4,2,24,32,2,1,2,45,158,5500,0,500,1839,0.057037725640069606
0,20,3,48,40,2,1,1,75,144,7000,0,500,980,0.02780391833235471
0,38,1,12,66,2,1,1,79,340,0,0,700,1568,0.001672433923270973
0,26,1,60,50,2,1,1,85,250,0,0,1000,1297,0.018581736967922684
0,3,2,12,30,2,1,1,60,296,4500,2000,200,1338,0.030529110798803164
1,5,5,48,24,1,1,2,35,139,2000,0,1000,1492,0.18277007314570018
0,12,2,60,28,2,2,1,75,110,3500,1394,900,1082,0.3900066364552247
1,1,5,24,23,1,1,2,35,70,0,0,500,640,0.48728541053079494
0,4,2,60,41,2,1,1,45,87,6500,0,1100,1670,0.19136281735963254
1,13,3,60,38,2,1,1,90,108,1500,30,1400,1410,0.3138620104307823
0,1,5,36,21,2,1,1,45,90,2000,0,1200,1350,0.5520556345120193
0,5,5,60,21,1,1,1,45,56,0,0,1400,2067,0.29873444741288313
0,10,1,36,46,2,1,1,114,235,0,0,500,1531,0.035835563751616416
1,1,5,60,36,2,1,2,60,60,0,0,1400,1612,0.5805877138462077
0,3,1,36,20,1,1,2,58,225,0,0,1500,2050,0.32692270117518907
1,5,1,60,40,2,2,3,54,89,0,0,1200,1457,0.6779610281839317
1,2,3,36,32,2,1,1,75,80,2500,0,1300,1813,0.4910202301882893
1,19,1,60,37,4,2,1,41,63,0,0,2700,2957,0.7282110794564337
0,1,2,60,52,2,1,1,60,250,3000,0,1550,1850,0.1848368098910867
0,5,3,24,32,4,1,3,35,143,8000,0,600,1350,0.1518488067945517
0,7,1,60,30,2,1,1,42,73,0,0,950,1169,0.32241065453267304
0,25,1,60,48,2,1,1,103,126,3500,0,1450,1575,0.10524300191408033
0,11,2,36,32,2,1,1,60,101,12000,2400,965,1265,0.21005886614072988
1,27,2,60,58,2,1,3,60,60,15000,0,1450,1657,0.06956554634735133
0,19,2,60,56,2,1,1,45,169,7000,0,1400,1714,0.04618712902578899
1,2,1,48,48,2,2,4,109,193,0,0,1140,1143,0.7645055730717027
0,5,1,24,41,4,1,1,44,90,0,0,550,1319,0.2174357557611739
0,10,5,24,40,2,1,2,60,116,2000,0,480,620,0.20640590953219695
1,1,5,48,21,1,1,2,35,60,0,0,1350,1601,0.5924380367233987
0,6,5,48,24,1,1,1,35,107,6500,1172,1000,1200,0.23488158205630102
0,22,2,18,57,2,2,1,45,150,6000,0,500,1727,0.02211266977099921
1,6,5,36,31,1,2,3,35,319,0,0,1200,1730,0.1688440771361651
0,2,2,12,32,2,1,3,45,122,5000,500,350,625,0.3902764060028862
0,1,5,60,30,2,1,3,60,93,0,0,1600,1647,0.686334882762237
0,18,2,36,42,2,1,1,75,121,2000,150,900,1633,0.06730329953589234
0,2,5,24,23,1,1,2,35,93,2500,0,230,670,0.23590128038896518
0,17,1,48,36,2,1,1,61,162,0,0,1000,1641,0.06309036731633832
0,9,2,60,53,2,1,3,60,51,8000,3000,1450,1970,0.34234518091682936
0,11,1,60,29,2,1,1,74,135,0,0,1000,1097,0.24281582194639326
0,2,5,60,23,1,1,1,35,106,0,0,820,1097,0.24666967798244127
0,32,5,42,53,2,1,3,60,160,0,0,200,829,0.006746647822559785
1,8,5,60,28,1,2,1,35,76,0,0,1300,1550,0.4884390050793215
0,24,6,60,40,2,1,1,45,115,0,0,1250,1461,0.05514288846017425
1,1,5,30,23,1,1,3,35,60,0,0,800,1452,0.4177874849013398
0,15,1,48,55,3,1,1,62,173,0,0,1100,1467,0.09416181067654236
0,24,2,48,48,2,1,1,75,90,3000,0,400,975,0.026927447953424964
1,5,1,36,48,2,1,3,97,365,0,0,1300,1736,0.12735028232764978
1,1,6,36,44,2,2,1,60,154,2500,0,2000,2500,0.6497681719709926
1,4,1,60,46,2,1,3,70,100,0,0,2400,2500,0.800199690248471
0,0,5,36,23,1,1,1,35,70,0,0,900,1210,0.4550633515871716
0,2,6,48,29,1,1,1,35,75,0,0,650,824,0.3007087329578918
0,25,2,60,63,2,2,3,60,60,47500,3360,1000,1162,0.04095294178208057
0,17,1,24,40,2,2,1,58,128,0,0,700,982,0.27689487978563754
0,14,5,48,37,2,2,1,60,120,0,0,1000,1189,0.3010750807041038
0,15,2,36,49,2,1,1,75,113,8000,0,1050,1055,0.19341851259932555
1,16,1,60,40,2,1,3,82,71,0,0,2000,2250,0.5066873025476425
0,16,2,36,40,2,2,1,90,120,6000,0,900,1150,0.29429327923949444
0,1,5,36,23,1,1,1,35,55,5000,0,775,925,0.43179259172305073
0,15,2,36,42,1,1,1,35,90,5000,3000,1000,1243,0.181021903705563
0,5,1,48,28,2,2,1,60,154,3000,0,825,1661,0.24545142743309312
1,0,2,48,39,2,1,3,60,16,3000,0,850,1053,0.6584654726861371
0,1,2,36,36,2,1,3,75,416,8000,0,3875,5175,0.28086917747515916
0,13,5,48,28,2,1,1,90,105,0,0,1200,1590,0.21797826704587678
0,10,1,36,38,2,1,1,66,210,0,0,500,1171,0.057788005384582314
0,2,2,60,33,2,1,1,35,146,8000,2000,1000,1844,0.10980750266300601
0,2,5,60,30,4,1,3,35,150,0,0,1500,1671,0.4791351828096022
1,0,2,36,36,2,1,4,45,105,5000,3000,1000,1620,0.4975261029267645
0,13,2,60,28,2,1,1,45,148,3500,144,1350,1496,0.17544506921205405
0,0,3,48,56,2,1,4,35,84,4500,50,700,940,0.38253794442631345
0,8,1,48,39,2,1,3,66,60,0,0,700,1580,0.20613907814644714
0,4,2,36,54,2,1,3,35,80,25000,0,1400,1490,0.3427067190656874
0,15,5,60,35,1,1,1,45,226,6000,2200,1350,1609,0.05372731605928069
0,1,2,48,29,2,1,1,45,130,4000,0,1000,1777,0.19265006906885712
1,20,1,60,47,2,1,1,85,100,8000,0,1250,1250,0.14031480777310565
0,2,2,60,35,2,1,4,60,175,2500,0,1250,1412,0.43126589618822136
0,0,1,60,35,1,1,1,51,163,0,0,1000,1353,0.2598456978020202
0,15,6,36,30,2,1,1,45,131,0,0,250,1341,0.019033925302650283
0,24,2,48,39,2,1,1,75,125,6000,200,1000,1409,0.0483730892119947
0,15,2,48,57,2,1,3,35,212,65000,0,1300,1852,0.0036898783455641183
0,17,1,30,45,2,1,1,55,104,0,0,550,575,0.1618812293518391
1,1,1,24,24,1,1,2,42,65,0,0,750,1192,0.5397817547979982
1,2,5,60,23,1,2,2,35,75,0,0,1100,1139,0.7053022857696687
0,0,5,60,24,1,1,1,35,126,1500,0,900,1092,0.27635841652043097
0,0,5,18,20,2,1,1,35,91,0,0,600,750,0.501345532878983
0,14,1,36,49,2,1,1,70,103,0,0,500,1017,0.10034903614844463
0,2,5,60,24,1,1,1,35,100,0,0,1600,1601,0.5393676867108548
0,7,1,60,40,2,2,3,76,164,3000,0,800,1032,0.39801665543514614
0,6,2,60,31,2,1,1,45,131,4000,1600,600,1661,0.054858816659084035
0,0,6,48,39,2,1,1,60,85,0,0,1450,1594,0.5689919379290191
1,2,3,60,22,2,1,2,35,60,2800,0,1300,1422,0.5751245881203122
1,0,2,36,30,4,1,3,60,48,7000,0,300,365,0.581319158030062
0,0,5,60,21,1,1,2,45,312,10000,0,1033,1175,0.08810201648174025
0,0,5,24,22,1,1,2,35,80,0,0,650,1356,0.3307554413038738
1,0,1,18,28,2,2,1,68,83,0,0,200,300,0.7435267165402256
0,8,2,24,32,2,1,1,60,77,4000,0,350,865,0.18711188585010827
0,2,5,24,23,1,1,3,35,63,20000,0,600,2143,0.05815914394998398
0,0,5,24,36,2,1,4,90,31,0,0,625,725,0.7707833539140349
1,2,1,60,20,1,1,1,46,108,0,0,1200,1300,0.4924889499597879
0,4,2,60,25,2,1,1,45,68,4500,1379,725,1460,0.18309028874090277
0,5,5,30,24,2,1,1,35,120,0,0,700,1804,0.09373192663800939
0,8,2,36,35,2,2,1,45,213,6000,0,1700,2450,0.26370981135854
0,10,5,48,58,2,1,4,35,450,2500,0,1200,1505,0.017511580296615134
0,5,2,60,32,2,1,1,45,145,13000,0,1500,1850,0.19443240185208602
1,15,2,36,56,2,2,3,35,90,16000,0,800,1300,0.1522435953639094
0,2,1,60,53,3,1,1,46,114,0,0,1050,1348,0.3038657190823624
