Seniority,Home,Time,Age,Marital,Records,Job,Expenses,Income,Assets,Debt,Amount,Price,ProbDef
20,5,48,37,1,1,1,35,91.89727408359387,0,0,1200,2472,0.019712222451868475
7,3,60,24,1,1,1,35,89.23988852522689,4000,2400,1400,1480,0.2413407233937072
3,2,60,39,2,1,3,75,91.61858384688571,90000,0,4000,6700,0.0003862491885140086
22,2,36,45,2,1,1,75,92.99110234252477,10000,0,500,1026,0.010162403665524075
10,1,60,38,2,2,1,110,95.27167381967269,0,0,1500,1531,0.5167533540477305
20,1,24,40,2,1,1,77,92.62883963466344,0,0,500,1532,0.025834476776890734
20,2,36,36,2,2,1,75,97.45161709200372,3500,0,1500,2000,0.2691664553038278
2,5,24,26,1,1,1,35,95.12980130932469,0,0,590,894,0.35676119337764745
7,2,60,34,4,1,1,35,89.2031780807779,8000,0,850,1213,0.16264764560990438
5,2,60,39,2,1,3,75,91.68699834655175,4000,0,1200,1463,0.4424432556040149
13,1,60,50,1,1,1,42,88.43568076044546,0,0,800,865,0.17819092858815325
17,6,60,46,2,1,1,75,93.0445884036761,0,0,2000,2086,0.19835142067383718
0,2,12,22,2,1,4,75,96.19940454261283,50000,8000,900,2327,0.11630755059764063
6,1,36,31,4,1,1,49,94.62364120126969,0,0,550,999,0.2073489886476034
4,2,24,32,2,1,2,45,93.09014511044036,5500,0,500,1839,0.057037725640069606
20,3,48,40,2,1,1,75,93.13119281300342,7000,0,500,980,0.02780391833235471
38,1,12,66,2,1,1,79,88.26673848408346,0,0,700,1568,0.001672433923270973
26,1,60,50,2,1,1,85,92.99672737007435,0,0,1000,1297,0.018581736967922684
3,2,12,30,2,1,1,60,93.09520427505284,4500,2000,200,1338,0.030529110798803164
5,5,48,24,1,1,2,35,97.28015515919492,2000,0,1000,1492,0.18277007314570018
12,2,60,28,2,2,1,75,92.61822639338973,3500,1394,900,1082,0.3900066364552247
1,5,24,23,1,1,2,35,95.56240753289725,0,0,500,640,0.48728541053079494
4,2,60,41,2,1,1,45,92.6931710563783,6500,0,1100,1670,0.19136281735963254
13,3,60,38,2,1,1,90,92.28281049473843,1500,30,1400,1410,0.3138620104307823
1,5,36,21,2,1,1,45,90.5100004840203,2000,0,1200,1350,0.5520556345120193
5,5,60,21,1,1,1,45,92.81521118432758,0,0,1400,2067,0.29873444741288313
10,1,36,46,2,1,1,114,94.80846209985168,0,0,500,1531,0.035835563751616416
1,5,60,36,2,1,2,60,94.01383919298158,0,0,1400,1612,0.5805877138462077
3,1,36,20,1,1,2,58,94.51466463367007,0,0,1500,2050,0.32692270117518907
5,1,60,40,2,2,3,54,88.6918846089032,0,0,1200,1457,0.6779610281839317
2,3,36,32,2,1,1,75,90.69078135579818,2500,0,1300,1813,0.4910202301882893
19,1,60,37,4,2,1,41,94.33491069660775,0,0,2700,2957,0.7282110794564337
1,2,60,52,2,1,1,60,92.34706933091157,3000,0,1550,1850,0.1848368098910867
5,3,24,32,4,1,3,35,93.95376469182392,8000,0,600,1350,0.1518488067945517
7,1,60,30,2,1,1,42,94.51867577330214,0,0,950,1169,0.32241065453267304
25,1,60,48,2,1,1,103,92.09711947903392,3500,0,1450,1575,0.10524300191408033
11,2,36,32,2,1,1,60,91.15994349394812,12000,2400,965,1265,0.21005886614072988
27,2,60,58,2,1,3,60,89.17892905032934,15000,0,1450,1657,0.06956554634735133
19,2,60,56,2,1,1,45,93.46629510324118,7000,0,1400,1714,0.04618712902578899
2,1,48,48,2,2,4,109,95.18434077789658,0,0,1140,1143,0.7645055730717027
5,1,24,41,4,1,1,44,91.13773684575773,0,0,550,1319,0.2174357557611739
10,5,24,40,2,1,2,60,90.72435620563303,2000,0,480,620,0.20640590953219695
1,5,48,21,1,1,2,35,92.49930693446963,0,0,1350,1601,0.5924380367233987
6,5,48,24,1,1,1,35,91.60380987626607,6500,1172,1000,1200,0.23488158205630102
22,2,18,57,2,2,1,45,91.75697000810315,6000,0,500,1727,0.02211266977099921
6,5,36,31,1,2,3,35,89.892199991669,0,0,1200,1730,0.1688440771361651
2,2,12,32,2,1,3,45,90.00574074594573,5000,500,350,625,0.3902764060028862
1,5,60,30,2,1,3,60,91.55736613476994,0,0,1600,1647,0.686334882762237
18,2,36,42,2,1,1,75,93.02651674533942,2000,150,900,1633,0.06730329953589234
2,5,24,23,1,1,2,35,94.25313318099121,2500,0,230,670,0.23590128038896518
17,1,48,36,2,1,1,61,90.82870622071398,0,0,1000,1641,0.06309036731633832
9,2,60,53,2,1,3,60,92.76369277040968,8000,3000,1450,1970,0.34234518091682936
11,1,60,29,2,1,1,74,89.4696177746732,0,0,1000,1097,0.24281582194639326
2,5,60,23,1,1,1,35,94.15430243300781,0,0,820,1097,0.24666967798244127
32,5,42,53,2,1,3,60,90.52908373632194,0,0,200,829,0.006746647822559785
8,5,60,28,1,2,1,35,94.22003621392552,0,0,1300,1550,0.4884390050793215
24,6,60,40,2,1,1,45,86.54068154705276,0,0,1250,1461,0.05514288846017425
1,5,30,23,1,1,3,35,91.46624254910222,0,0,800,1452,0.4177874849013398
15,1,48,55,3,1,1,62,87.43931042055297,0,0,1100,1467,0.09416181067654236
24,2,48,48,2,1,1,75,92.31206752498777,3000,0,400,975,0.026927447953424964
5,1,36,48,2,1,3,97,88.655877347006,0,0,1300,1736,0.12735028232764978
1,6,36,44,2,2,1,60,94.46182196547171,2500,0,2000,2500,0.6497681719709926
4,1,60,46,2,1,3,70,87.24766839847217,0,0,2400,2500,0.800199690248471
0,5,36,23,1,1,1,35,94.02178932605686,0,0,900,1210,0.4550633515871716
2,6,48,29,1,1,1,35,92.15956650046533,0,0,650,824,0.3007087329578918
25,2,60,63,2,2,3,60,97.26742961833214,47500,3360,1000,1162,0.04095294178208057
17,1,24,40,2,2,1,58,95.15532729618025,0,0,700,982,0.27689487978563754
14,5,48,37,2,2,1,60,90.58443117723684,0,0,1000,1189,0.3010750807041038
15,2,36,49,2,1,1,75,92.6941785460247,8000,0,1050,1055,0.19341851259932555
16,1,60,40,2,1,3,82,91.58685961628227,0,0,2000,2250,0.5066873025476425
16,2,36,40,2,2,1,90,95.09854929465487,6000,0,900,1150,0.29429327923949444
1,5,36,23,1,1,1,35,93.1749184788838,5000,0,775,925,0.43179259172305073
15,2,36,42,1,1,1,35,94.97392800823194,5000,3000,1000,1243,0.181021903705563
5,1,48,28,2,2,1,60,90.49973357492169,3000,0,825,1661,0.24545142743309312
0,2,48,39,2,1,3,60,93.9374062214853,3000,0,850,1053,0.6584654726861371
1,2,36,36,2,1,3,75,91.61321336147434,8000,0,3875,5175,0.28086917747515916
13,5,48,28,2,1,1,90,91.75626196837969,0,0,1200,1590,0.21797826704587678
10,1,36,38,2,1,1,66,94.71934475859534,0,0,500,1171,0.057788005384582314
2,2,60,33,2,1,1,35,93.02418764735097,8000,2000,1000,1844,0.10980750266300601
2,5,60,30,4,1,3,35,94.14290845528986,0,0,1500,1671,0.4791351828096022
0,2,36,36,2,1,4,45,94.51969752438991,5000,3000,1000,1620,0.4975261029267645
13,2,60,28,2,1,1,45,92.35506378506635,3500,144,1350,1496,0.17544506921205405
0,3,48,56,2,1,4,35,93.73151439247052,4500,50,700,940,0.38253794442631345
8,1,48,39,2,1,3,66,89.86026106081688,0,0,700,1580,0.20613907814644714
4,2,36,54,2,1,3,35,94.83881684334358,25000,0,1400,1490,0.3427067190656874
15,5,60,35,1,1,1,45,91.66529796602448,6000,2200,1350,1609,0.05372731605928069
1,2,48,29,2,1,1,45,94.75343555344008,4000,0,1000,1777,0.19265006906885712
20,1,60,47,2,1,1,85,92.71778172294701,8000,0,1250,1250,0.14031480777310565
2,2,60,35,2,1,4,60,93.62812637229445,2500,0,1250,1412,0.43126589618822136
0,1,60,35,1,1,1,51,91.30628583879559,0,0,1000,1353,0.2598456978020202
15,6,36,30,2,1,1,45,93.00370085570594,0,0,250,1341,0.019033925302650283
24,2,48,39,2,1,1,75,95.1494849865197,6000,200,1000,1409,0.0483730892119947
15,2,48,57,2,1,3,35,95.94911325079948,65000,0,1300,1852,0.0036898783455641183
17,1,30,45,2,1,1,55,96.15725052189852,0,0,550,575,0.1618812293518391
1,1,24,24,1,1,2,42,90.47804453683322,0,0,750,1192,0.5397817547979982
2,5,60,23,1,2,2,35,93.3608098787322,0,0,1100,1139,0.7053022857696687
0,5,60,24,1,1,1,35,91.13720915880911,1500,0,900,1092,0.27635841652043097
0,5,18,20,2,1,1,35,92.6781644715925,0,0,600,750,0.501345532878983
14,1,36,49,2,1,1,70,88.57967798101114,0,0,500,1017,0.10034903614844463
2,5,60,24,1,1,1,35,91.1616817005535,0,0,1600,1601,0.5393676867108548
7,1,60,40,2,2,3,76,92.16040685898864,3000,0,800,1032,0.39801665543514614
6,2,60,31,2,1,1,45,93.38332237878927,4000,1600,600,1661,0.054858816659084035
0,6,48,39,2,1,1,60,92.26470782497704,0,0,1450,1594,0.5689919379290191
2,3,60,22,2,1,2,35,89.21597339053683,2800,0,1300,1422,0.5751245881203122
0,2,36,30,4,1,3,60,90.63410222576746,7000,0,300,365,0.581319158030062
0,5,60,21,1,1,2,45,91.63582277952098,10000,0,1033,1175,0.08810201648174025
0,5,24,22,1,1,2,35,94.8058317266435,0,0,650,1356,0.3307554413038738
0,1,18,28,2,2,1,68,90.64996405566986,0,0,200,300,0.7435267165402256
8,2,24,32,2,1,1,60,92.74729864713576,4000,0,350,865,0.18711188585010827
2,5,24,23,1,1,3,35,91.67973692585332,20000,0,600,2143,0.05815914394998398
0,5,24,36,2,1,4,90,94.37820854170843,0,0,625,725,0.7707833539140349
2,1,60,20,1,1,1,46,89.93443657563829,0,0,1200,1300,0.4924889499597879
4,2,60,25,2,1,1,45,92.70896557965989,4500,1379,725,1460,0.18309028874090277
5,5,30,24,2,1,1,35,94.66834713588675,0,0,700,1804,0.09373192663800939
8,2,36,35,2,2,1,45,95.54515027211406,6000,0,1700,2450,0.26370981135854
10,5,48,58,2,1,4,35,91.59194583031943,2500,0,1200,1505,0.017511580296615134
5,2,60,32,2,1,1,45,91.2420739742603,13000,0,1500,1850,0.19443240185208602
15,2,36,56,2,2,3,35,89.80193043451621,16000,0,800,1300,0.1522435953639094
2,1,60,53,3,1,1,46,90.91813075092705,0,0,1050,1348,0.3038657190823624
2,5,60,26,1,1,1,35,92.00771136929228,10000,0,1400,1490,0.3317244382999395
20,2,60,40,2,1,1,45,94.83399167530091,8000,0,900,950,0.025087997111672092
1,2,36,48,2,1,4,45,92.57159778037473,32000,0,1500,2700,0.16679298720319022
10,5,60,28,1,1,1,35,90.4077340456804,3500,0,1300,1743,0.17766206663991974
0,2,60,34,2,1,1,60,93.99521581135176,4000,0,1100,1628,0.33773298097272947
11,2,60,28,2,1,1,35,91.88391824016642,1500,0,1090,1491,0.18575571129080534
2,1,24,30,2,1,2,53,93.62100233315628,0,0,500,975,0.42684438139523234
0,3,60,43,2,1,2,90,93.64336129836234,4000,0,600,790,0.3815981611415178
3,2,60,41,2,1,1,75,92.99683031776217,16000,500,1000,3300,0.013555290067846807
28,2,48,54,2,1,3,75,89.29783591019697,15000,0,900,1300,0.04434440788103154
23,6,54,38,4,1,1,60,90.51717308249088,0,0,740,989,0.030527144177904766
4,1,60,30,2,1,1,60,93.59282782639642,5500,2000,1700,1719,0.5237677094204904
11,2,48,41,2,2,3,45,95.0480557939944,4000,1300,1000,1350,0.15246167047257425
12,2,60,45,2,1,3,35,91.10442424457666,4000,0,1000,1100,0.24188676935381265
6,2,6,29,2,1,1,45,92.39038540874469,5000,0,200,2179,0.013112857885528012
0,2,6,33,1,2,2,45,91.49978355837452,4500,0,675,1146,0.38992271502499426
1,5,48,25,1,1,3,35,93.05915821862064,6000,0,1100,1650,0.09491777786866466
8,6,60,41,2,1,3,45,95.48137779488012,0,0,1800,2101,0.4702466149787555
12,2,48,35,2,1,1,60,90.76188913896338,4500,0,900,1097,0.20165507477497158
17,5,36,33,4,2,1,35,93.74698384311111,0,0,475,475,0.27649286672905365
17,1,60,44,2,1,1,51,92.56263212823197,0,0,1100,1668,0.05454266698306157
1,2,48,42,2,1,1,75,88.40670507163539,8000,0,600,1680,0.06571242854012356
19,1,60,42,1,1,1,43,92.83268209095976,0,0,730,1070,0.07252737708166533
0,1,24,42,2,2,1,103,91.87855175181883,0,0,1897,2517,0.6076280962459438
10,2,54,41,2,1,1,45,89.91308501503961,4500,0,1700,1957,0.2598417674610227
16,6,42,49,2,2,1,45,92.72355973743339,0,0,700,950,0.2041264036869704
0,1,36,42,1,2,2,48,95.70602325445277,0,0,525,525,0.6545561878372929
5,2,60,49,2,1,1,35,95.01001206544635,5000,0,1500,1740,0.2659119629553759
10,2,30,32,2,1,3,60,91.01482413673179,3000,0,600,1200,0.24787844624336192
7,5,36,24,1,1,1,35,94.58312679571709,0,0,300,2612,0.007296353026808976
3,6,48,28,2,1,1,35,91.91418109829006,1500,0,1500,1689,0.393144119529233
0,2,36,42,2,1,3,60,97.44499963946899,3000,250,1100,1288,0.3031243527431155
10,1,60,42,2,1,1,76,92.06931606130073,5000,0,1000,1000,0.18582264851587268
32,2,36,49,2,1,1,75,91.17257087522765,4000,0,400,700,0.012616742965328527
14,2,48,29,2,1,1,75,95.38156026838641,4000,0,980,2981,0.013780911364065639
20,1,60,38,2,1,1,74,93.52424293356516,0,0,1500,1600,0.16653229829310398
26,2,60,41,2,1,1,45,91.67763995382543,0,0,1100,1472,0.03692418022315239
10,3,60,46,2,1,1,75,96.08646789297526,5500,1700,1250,1525,0.2760163418588772
6,2,60,33,2,1,2,60,91.31677047332253,6000,0,1150,1715,0.17225560498510958
2,2,60,23,1,1,1,35,95.17760086326844,3000,0,2000,4904,0.017776540665862862
24,2,48,39,2,1,1,75,93.10886115005191,3000,0,1150,1379,0.09000419537917005
2,3,48,27,2,1,4,75,87.88239052661893,2500,2200,1200,1530,0.7126452144037304
1,5,48,23,1,1,1,35,90.10647062617934,0,0,650,650,0.2997751031208952
2,5,36,22,1,1,2,35,94.89942612208581,25000,0,1400,1850,0.2279880236271199
16,1,60,35,1,1,1,49,90.26717429284339,0,0,1300,1310,0.18326680060621622
5,2,48,46,2,1,1,90,96.42875130117989,2000,0,1100,1487,0.26972260782206087
1,1,60,40,2,1,1,57,96.05411301891534,0,0,1500,1737,0.49111806874196406
7,2,36,41,2,1,1,75,91.97865239967501,4500,0,2000,2104,0.6589776037431632
23,1,48,57,1,2,1,49,91.32333157218893,0,0,1300,1450,0.16845318286820773
2,5,60,35,1,1,4,35,96.14009966944496,0,0,1100,1324,0.4947155201184575
10,2,6,46,2,1,3,45,90.59412958435783,10000,0,1100,2235,0.008261413405692615
5,1,60,42,2,2,3,113,95.66426352417328,0,0,1530,1530,0.8723457880243474
0,2,48,25,1,1,1,35,94.3391387865012,2800,0,1170,1372,0.42198235100791237
0,5,24,20,1,1,2,35,91.97449292458687,0,0,550,550,0.5930350218579516
2,1,48,24,1,1,1,44,89.34882781583093,0,0,1200,1450,0.5087802509998995
10,6,60,57,2,1,1,60,93.65288448159639,9000,0,1400,1423,0.20021192920523292
4,6,60,37,2,2,3,60,93.22714582703786,0,0,1420,1450,0.7899566225289401
2,2,60,31,2,1,1,45,93.06588935513209,4000,800,700,1250,0.255534522077615
43,6,24,60,2,1,1,60,92.61506322312238,0,0,319,1669,0.0006200139137788296
8,5,48,34,1,1,1,35,93.22843748225203,0,0,1000,1383,0.19625183501917476
9,2,48,26,2,1,1,35,94.9980617279388,5000,0,500,1997,0.0261234721370215
8,3,48,25,1,1,1,45,94.96937390615481,1500,0,1100,1200,0.20333201067027357
30,6,48,50,2,1,1,45,95.43298719758225,0,0,600,900,0.0067163704765709166
2,2,48,41,2,1,1,60,88.19310396534908,4000,0,2000,2465,0.46185432875085614
5,5,24,32,2,1,1,35,98.11120611167277,0,0,450,530,0.31299703653887295
2,1,60,62,2,2,4,41,94.39393210432497,8000,0,1200,1500,0.6555018170236678
1,2,48,27,1,2,1,45,94.07162108000736,5000,0,1500,1788,0.7651356475157093
10,2,48,54,2,1,3,35,89.74566997790745,5000,0,1050,1054,0.41808013118309606
22,6,24,36,2,1,1,45,92.46368236219949,0,0,700,1428,0.021670207962610454
7,2,60,55,2,1,1,45,91.02853569214861,5000,0,800,982,0.1315651929799764
1,5,60,19,1,1,1,45,92.62839512019113,9500,2800,1300,1540,0.3351594868928763
7,2,60,31,2,1,1,60,91.95051945853803,3500,991,1050,1158,0.34142396258789653
7,6,48,55,2,1,1,75,91.44844759132911,6000,0,1200,1700,0.15807861431353598
21,2,36,37,2,1,1,75,92.76630978496127,7000,3500,1100,1876,0.016993394309689755
8,2,24,51,2,1,1,45,93.80951564921611,8000,0,250,400,0.0901934677738621
25,2,60,51,2,1,1,60,93.77581501371256,7000,0,1300,1400,0.025932949466263098
0,1,60,57,2,1,4,43,92.98536989245564,0,0,1200,1515,0.5408222514951919
5,1,48,48,2,2,3,65,94.82817726801242,0,0,1200,1487,0.7677383810972177
13,5,60,28,2,1,1,35,88.29402622455389,0,0,1080,1192,0.13396185441631694
2,1,36,54,2,1,1,54,89.36214255790276,0,0,1200,2050,0.15593253572128396
1,2,60,53,2,1,3,35,90.99324768573594,8000,0,1600,2222,0.25506561011822415
7,5,60,25,1,1,1,35,92.13757435300585,28000,0,1100,1338,0.10573037662371339
18,6,36,42,1,1,1,35,92.21378294810779,0,0,700,1380,0.04477367120758371
1,1,36,40,4,1,4,79,91.41200580965807,0,0,400,400,0.7499485319061424
2,2,60,42,3,1,4,45,95.58652037388711,6000,0,650,865,0.46312104451981684
12,2,48,31,2,1,1,60,91.25887307544512,5000,0,700,1702,0.06285185594179966
7,5,60,30,1,1,1,35,91.14146807861046,0,0,900,1158,0.186125777926688
18,2,36,41,2,1,1,45,92.47149181383433,12000,800,900,1607,0.04524524331908844
6,2,36,58,2,1,1,60,92.97898224240899,45000,0,1000,2318,0.0011830470838172452
10,2,60,50,2,1,1,75,88.69156409775928,13500,0,1450,1786,0.0765504425699175
7,3,48,27,2,1,1,60,92.62629176541923,800,0,800,1505,0.19487483971297592
1,5,36,33,2,1,1,35,95.88609040738905,0,0,600,1580,0.06325550470543094
1,2,60,47,4,1,1,35,89.83799510450832,5000,0,1200,1445,0.45301826552061425
16,2,36,30,2,1,1,45,93.29214674656869,4500,0,800,975,0.17017592967610148
10,2,36,49,2,1,3,45,92.28142681793001,5000,0,800,1150,0.1740676380464607
11,2,48,53,2,1,1,45,89.13677967916577,5000,0,1300,1763,0.14191442509659727
20,2,48,44,2,1,1,45,90.81987018410842,3000,0,800,1694,0.03231810465213564
1,1,6,34,2,1,3,99,93.5376560613349,0,0,500,1196,0.031477101453899564
13,6,48,40,2,2,3,75,91.9204483802244,0,0,2300,2750,0.35254893952819333
8,5,36,27,1,1,2,35,93.89406456991884,0,0,225,350,0.24946469441660116
1,2,36,38,2,1,3,90,94.52082642248654,7000,300,1200,1619,0.653867050581131
13,6,60,40,2,1,1,60,92.26905667233484,0,0,700,1465,0.03490171163764225
2,5,60,24,1,1,1,35,91.32300853046905,0,0,316,1080,0.11164702043122574
6,2,48,37,2,1,3,45,91.7975526017751,15750,3000,2300,2936,0.3136126678816694
0,1,60,30,2,1,1,43,91.96352454734361,0,0,1000,1056,0.5383395346111585
8,1,48,44,2,1,1,62,94.50310257409383,0,0,1000,1387,0.1608291924514743
8,3,36,31,2,1,1,60,90.6246403699806,2000,360,400,450,0.24125810667163386
4,6,60,27,2,1,1,35,91.91089836279707,5000,0,1200,1609,0.2122664199908115
7,5,24,31,2,1,3,35,93.11931329963278,0,0,200,2000,0.03866741924303964
3,2,12,28,2,1,1,35,94.37017491816066,8000,0,1000,2997,0.04963957643565009
8,2,36,38,2,1,1,45,94.0812798296031,23000,0,2800,4400,0.08917175332823116
1,5,36,25,1,1,1,35,93.15381997269296,0,0,750,1366,0.29951256748235583
17,2,48,51,2,1,3,35,90.06509211239316,16000,0,1100,1358,0.0869054578355021
3,2,60,36,2,1,1,45,91.00226152978095,6500,0,1500,2038,0.19849053146799406
13,2,48,37,2,1,1,60,90.83085482164907,5000,0,600,1243,0.031412779750563356
9,1,60,37,1,1,1,47,94.24094182380264,0,0,1600,1800,0.33480553844403693
15,2,12,39,2,1,3,60,92.67105724804318,4000,0,700,1100,0.20437472266690776
1,2,60,49,2,1,1,105,94.00220368612536,47000,0,1400,1601,0.004511326369054569
5,3,60,24,1,1,1,35,93.56592876512819,4000,0,1000,1346,0.15995332858172898
5,1,48,36,2,2,3,72,91.89858833323626,100000,0,775,950,0.018421642223437767
0,2,24,33,2,1,2,35,94.52982701809209,8000,0,500,2700,0.03103329767049792
12,2,60,39,2,1,1,45,91.64880327252459,6000,0,1435,1875,0.0969704650886817
14,2,12,41,2,1,3,60,91.45593935739828,7000,0,500,1253,0.03709749101703793
23,2,36,59,2,1,1,35,92.4418925045488,7000,0,850,1334,0.03325597587365278
8,2,48,46,2,1,3,75,90.04950258544653,7000,0,800,847,0.18481657002721308
3,2,60,32,2,1,1,35,88.39087016696061,9000,2300,1350,1550,0.33343136876264173
15,2,60,33,2,1,1,45,94.20958090212167,3000,0,1200,1323,0.19003532583648014
4,2,60,34,2,1,1,45,93.93869458767334,11000,3700,1300,2060,0.09668021681519028
3,6,24,28,1,1,1,35,93.52503191047671,0,0,800,1750,0.21462279078112312
31,2,48,56,2,1,1,35,94.09869098552315,3000,0,850,928,0.020723594571706624
11,2,60,45,2,2,1,105,94.47802749933058,2000,670,1400,2079,0.17013191619603954
8,2,36,46,2,1,1,35,91.89346628689007,6000,600,600,1100,0.07792008926024392
11,1,60,54,2,1,1,54,93.55930467034855,0,0,1000,1303,0.17263500454193886
21,6,60,43,1,1,1,35,94.47002518251611,0,0,1000,1338,0.038858445595784594
1,2,48,53,2,1,3,35,91.80179907050392,20000,0,1250,2040,0.06814751813796147
0,2,60,43,2,2,1,60,89.02448575202966,4000,0,1500,1813,0.7007727843501487
4,3,36,51,2,1,4,45,92.5907872458068,4000,108,575,1075,0.13456567310238132
14,2,60,34,1,1,1,35,87.74193210494627,5000,0,1000,1349,0.10343648551430909
3,5,36,26,2,1,3,35,90.82716197102235,18000,0,800,1000,0.3228989321796405
3,5,18,21,1,2,1,35,89.63012054218257,0,0,500,1364,0.3779301192254791
2,5,60,41,2,2,1,35,95.79617987743401,0,0,1000,1500,0.42279322116992685
3,1,36,23,2,1,1,53,93.31648318272116,0,0,1600,2000,0.45098046941020126
10,2,60,27,2,1,3,35,92.17242199125425,8000,3530,1700,1847,0.3225335854268322
26,2,60,56,2,1,1,35,91.41833905662786,3500,0,1400,1477,0.05497025401951693
1,2,60,40,2,1,3,35,94.06523868731873,6000,4000,1300,1511,0.1374888454734038
12,6,60,36,2,2,1,60,92.51333182293172,0,0,750,790,0.30820862124171017
15,1,48,46,2,1,1,57,91.85723772880863,0,0,1350,1500,0.22190729163560535
17,2,6,42,2,1,1,90,91.71850953704899,10000,0,1000,2626,0.03190267184794164
5,4,48,46,2,1,3,75,93.83966524113076,6000,0,4500,6222,0.7182168270812288
6,5,60,23,1,1,1,35,93.5367709503095,0,0,1332,1332,0.36430411945350394
0,2,36,54,2,1,4,60,91.461379867946,20000,0,1000,1613,0.37125957443482344
10,2,48,38,2,1,1,60,92.1552078724716,10000,4350,1450,1670,0.05713743254132075
10,6,42,26,1,1,1,35,93.2706850359696,0,0,800,1400,0.13609431936898553
2,1,48,33,1,1,2,41,91.74497919723645,0,0,1230,1515,0.5794449318189577
11,2,30,27,2,1,1,45,92.41036352730053,3500,0,1200,1531,0.346182746342213
1,2,48,25,2,1,2,35,92.17412307154257,3500,0,890,890,0.5826352482794839
16,2,60,32,2,2,1,35,89.05738336483724,7000,0,1200,1503,0.11241602064935949
20,2,24,51,2,1,1,45,92.82738544106024,10000,0,600,750,0.03590349937943965
5,2,48,40,2,2,1,75,90.37722219275554,20000,100,1200,1800,0.27751197168081926
3,2,36,37,2,1,3,35,92.48296035570839,5000,400,1000,1912,0.17965773263994686
13,3,48,36,2,1,1,75,89.71551504947078,4750,0,1200,1385,0.2582173517477014
6,1,60,25,2,1,1,55,95.69186734165127,0,0,1000,11140,2.1181320492104914e-07
11,5,48,28,1,2,1,35,89.7526820911461,0,0,1100,1370,0.37344053063931604
2,2,60,20,1,1,1,35,94.52869911295342,32000,2000,1500,1599,0.18605816457501498
13,1,60,34,2,1,1,65,90.73654775738174,0,0,1550,2100,0.11304206776053545
7,5,24,45,1,1,1,35,91.85504256379355,0,0,300,600,0.14734323929038778
3,1,24,28,2,1,1,80,88.21173210690654,0,0,100,560,0.1535895023546315
3,2,60,27,2,1,3,45,94.5299584433135,4000,0,1050,1064,0.6526235481113778
25,2,60,63,2,1,3,60,96.00720906077731,10000,0,700,925,0.04088776135662623
6,5,60,23,1,1,1,35,89.15304434827476,0,0,1200,1830,0.23953814238881713
3,2,60,26,2,1,3,35,92.89368605553119,8000,3055,1400,1581,0.4964742155509768
2,1,60,41,4,1,1,41,94.10865799531426,0,0,1000,1189,0.48480840171434475
1,5,48,27,1,1,1,35,90.74222029385477,6000,0,550,818,0.21282793867143693
32,2,36,53,2,1,1,35,90.10836734919596,4000,0,475,550,0.02230785250180038
15,5,36,37,2,1,1,75,87.50836939243791,0,0,800,1479,0.07312850005813427
2,6,36,30,1,1,1,35,90.41752062137067,0,0,950,1316,0.3893699164332183
0,2,48,45,2,1,2,35,89.9831235745111,3000,0,1200,1642,0.3702747376147885
10,2,60,39,2,1,3,45,94.5899945165107,3000,0,1000,1058,0.29819694519412093
6,2,36,47,2,1,3,60,92.59691427409292,10000,0,1200,1974,0.3219228074636065
20,1,48,55,2,1,3,51,93.51340524493457,0,0,1000,1643,0.05234212085866847
16,5,60,35,4,1,1,35,93.49181053150815,0,0,800,1084,0.08537836056416082
2,1,36,32,2,1,1,51,92.89032939617053,0,0,500,615,0.4947740083878873
1,6,48,23,1,1,2,35,91.91394259483123,0,0,1000,1843,0.15637887240447687
2,2,60,38,2,2,1,75,95.5452182687606,13000,5000,1805,1805,0.8508436253304071
6,2,60,47,2,1,1,60,92.95957130844674,5000,0,600,1625,0.0710124422996983
8,1,48,33,2,1,1,73,93.14951355694646,0,0,944,1054,0.33024831846775277
10,2,60,33,2,1,3,45,90.75034066477384,13000,0,1500,2738,0.052695818059853114
0,5,36,22,1,1,2,35,91.88149591445242,3000,0,750,1092,0.3525000178993795
15,2,24,64,2,2,3,75,89.70841047438971,29500,3500,800,1081,0.009870520485032744
15,5,48,46,5,1,1,35,93.33733325236864,0,0,1000,1284,0.11023705680163494
1,5,18,23,1,1,2,35,96.27333100536745,0,0,250,1139,0.23856858727241678
3,2,60,30,2,1,1,45,94.67407306865871,3700,1250,1300,1665,0.3765905064424318
17,1,48,37,2,1,1,53,96.4844051834475,0,0,1050,1317,0.08990786513890622
15,2,60,45,5,1,1,35,90.93300583081269,16000,0,1000,1200,0.058857552473139466
0,5,48,26,1,1,1,35,90.94365300369577,0,0,850,1400,0.2926066521988781
15,5,60,34,2,1,1,75,92.8295026300206,3000,0,1500,1889,0.09091448074879144
11,5,30,27,1,1,1,35,93.34001780892217,0,0,600,1293,0.08174239067087273
9,3,60,26,2,1,1,35,92.66391172554141,4000,0,750,1546,0.029468580003398533
1,2,12,61,2,1,4,35,93.02810611222014,18000,0,500,1342,0.19166474493464486
11,2,36,34,2,1,1,60,93.08729820417511,23000,0,400,1084,0.02027554130627897
8,5,24,23,1,1,2,45,93.75510402415608,0,0,900,931,0.4096691011057004
5,2,48,40,2,2,1,35,90.21321452924602,5000,0,600,1258,0.255082789225857
0,5,42,21,1,1,1,35,91.71986191857624,0,0,900,1141,0.4510067191731238
0,6,60,37,2,1,1,60,91.8131081982776,0,0,1000,1000,0.2526876963756061
